date,quantitative_only,equal_weight,benchmark
2022-11-01,96277.71018007206,80975.31926211574,104200.61879439198
2022-11-02,92349.64444611322,77595.83553352542,101595.39650116883
2022-11-03,89239.6394093941,75148.22425027844,100519.90841452443
2022-11-04,90648.51190112418,76786.2318947088,101888.86137108254
2022-11-07,91505.57990643852,78623.11378269925,102868.41904221057
2022-11-08,91565.16014919763,78695.69109100793,103444.26542476768
2022-11-09,88800.07127827093,77874.92310452201,101294.91217165059
2022-11-10,97497.21711772005,85195.69176090612,106910.14339621247
2022-11-11,100086.476147519,87106.32395517481,107898.07296042147
2022-11-14,98376.27246385235,86273.08933518062,106933.91983645187
2022-11-15,99093.68861599787,87554.79098546815,107865.64754316934
2022-11-16,98168.1705169524,86544.21992691536,106975.53520410728
2022-11-17,97782.42611658313,85980.14073375704,106645.05324035804
2022-11-18,97612.91480161517,85837.80493433776,107152.53246137219
2022-11-21,96305.90023348639,84560.73638213088,106736.38538205455
2022-11-22,97445.98021643348,85663.31306905918,108185.86420697061
2022-11-23,98294.53631925108,86481.69100597313,108825.74996394609
2022-11-25,97329.65633745475,85715.84686587992,108794.9474668657
2022-11-28,95905.12740724308,84257.72045326681,107114.69731021432
2022-11-29,94530.72996656128,83548.2802028354,106944.18513639984
2022-11-30,99443.14624848406,88568.42786414134,110253.8801316439
2022-12-01,99371.69368174548,88719.35565710686,110158.2202028228
2022-12-02,99181.65114115218,88792.04248234358,110026.61852971085
2022-12-05,97919.97420431109,87416.5324179748,108057.77886089741
2022-12-06,95517.75595484348,84427.7583439332,106501.83383382169
2022-12-07,94432.12870545537,83792.25155846584,106303.4879193385
2022-12-08,94994.59501323006,84548.16551915774,107103.07957678993
2022-12-09,94368.2289118706,84052.08264668111,106315.91711284875
2022-12-12,96014.62467172738,84996.61082013763,107834.0335860031
2022-12-13,97570.70488719983,86998.62431863083,108620.10750592663
2022-12-14,96942.97770281574,86699.83749237773,107962.65990546688
2022-12-15,93015.11534996981,83198.67234319662,105272.04958060707
2022-12-16,91848.48508529218,82939.11748819514,104099.55572890161
2022-12-19,90158.6308542514,80787.82181737304,103161.87731488782
2022-12-20,90524.00568967748,81415.84116166567,103268.89108767449
2022-12-21,91843.05082995465,82763.79916405398,104804.29232038133
2022-12-22,89664.97986169838,80683.54454955838,103289.69217426573
2022-12-23,90073.18192356423,81340.39218135587,103895.80667774913
2022-12-27,88866.46046431342,80096.45823867468,103475.06792184808
2022-12-28,87201.2962600086,78797.31894325714,102231.23155495149
2022-12-29,89671.20217187343,81229.28693976178,104016.3249935908
2022-12-30,89525.57050657627,81125.36328685549,103752.04629782222
2023-01-03,88656.51491808247,81603.89847383207,103336.98116528572
2023-01-04,87348.68089861456,81088.00557898502,104116.03562560472
2023-01-05,85593.02318191284,79667.53446954195,102903.54932641557
2023-01-06,87454.26234237851,81615.71161869536,105253.94676373225
2023-01-09,88066.67448783082,82128.14904952681,105173.15040867901
2023-01-10,88643.963045157,83350.4940380902,105907.07317430388
2023-01-11,91141.18564978085,85727.98701144446,107267.91812723984
2023-01-12,91437.65129229594,86381.40223420878,107634.33523804347
2023-01-13,92183.1919399522,87367.5647335665,108064.53443104311
2023-01-17,92326.89547783273,86819.85560486767,107845.11034603692
2023-01-18,91465.47787370454,85960.89651660615,106166.76019348903
2023-01-19,91490.79861007148,86138.97992814427,105355.82128930847
2023-01-20,94635.96322693882,89061.93720063807,107348.98496898837
2023-01-23,96256.33219414302,90529.55891878752,108624.43529305121
2023-01-24,95949.34639925632,90036.72999925437,108547.14866780024
2023-01-25,94940.65002154063,89345.31415958598,108527.42293075369
2023-01-26,97149.07297592249,91706.31814104214,109722.0768997633
2023-01-27,98263.50246918201,93485.16781899908,109995.81603263046
2023-01-30,96098.20798667526,91346.45010945653,108569.30878510438
2023-01-31,97660.2367765688,92957.71057780918,110159.03166290866
2023-02-01,99118.68154825136,94647.74944737907,111310.44734409114
2023-02-02,104548.32282830284,103453.51767482229,112946.64115559305
2023-02-03,102128.07035819608,100906.48662726322,111777.12265753574
2023-02-06,100913.66696108111,99800.73704672974,111090.75936962613
2023-02-07,103241.21898503014,102559.07650460223,112520.77634695447
2023-02-08,101703.22185068723,99196.32632810867,111273.96462640971
2023-02-09,100422.44311364989,96993.85175401664,110291.43819886999
2023-02-10,100225.4106227072,96335.81470727964,110533.55677733442
2023-02-13,102576.43133277578,98333.22022245605,111799.0122881446
2023-02-14,102580.87309673724,98361.35222723405,111767.66222043715
2023-02-15,103159.43325499528,98871.7282767138,112077.61358429045
2023-02-16,100954.08909120118,96722.9505558908,110532.204343858
2023-02-17,99863.09320431887,95931.17045270355,110226.31687767048
2023-02-21,97447.85974472344,93947.06191386563,108017.24544002314
2023-02-22,97671.86190188043,93987.28352548303,107847.27423959924
2023-02-23,98242.88903670077,94272.94980960037,108422.03867537518
2023-02-24,96211.18122711417,92553.3472352057,107279.53586066425
2023-02-27,96695.36054523414,92860.14959984245,107609.20636432762
2023-02-28,96662.34018656916,93533.01058328665,107282.50461707593
2023-03-01,95439.2153126073,92510.73410557033,106775.56636945235
2023-03-02,96312.80578134216,93401.18349844893,107585.15943739295
2023-03-03,100070.77079282058,96403.01681109086,109322.41631438523
2023-03-06,100812.34993181871,96918.47003898752,109397.53904607391
2023-03-07,99920.5726582961,96086.37559988063,107720.81181369773
2023-03-08,100271.27921696736,96417.39914054969,107873.21457340091
2023-03-09,98900.28574255243,94941.58107545735,105881.94430058803
2023-03-10,97557.0454228523,93510.87054529105,104348.97085090233
2023-03-13,98858.94445026887,94746.29592198558,104191.42884398869
2023-03-14,102682.93252359153,98013.59923510348,105908.15512108503
2023-03-15,104036.3117326604,99518.34461708165,105168.8226215544
2023-03-16,107331.36495368833,103092.44835350144,107015.79813828625
2023-03-17,105666.52667889494,102283.95903926631,105836.5421191986
2023-03-20,105883.080177429,101954.5589216614,106780.43512996753
2023-03-21,107449.37187820613,104118.54093278894,108166.67944331464
2023-03-22,106440.50708989894,102870.50254068273,106385.90719456345
2023-03-23,108144.90903255092,104355.84595506555,106703.41899141185
2023-03-24,109059.42946609901,104778.1860059276,107305.20570777067
2023-03-27,107507.76228435322,103238.28185647642,107481.93247834028
2023-03-28,106783.16373259993,102385.35528592077,107312.77273800224
2023-03-29,109001.68225902953,104348.76021164909,108840.61353771397
2023-03-30,110228.81513354027,105325.74861213769,109462.6669645099
2023-03-31,112118.48382711325,107251.03261478139,111042.92940521559
2023-04-03,112511.12745332967,107394.09449340063,111453.66015339101
2023-04-04,112724.26970552665,107881.35603577376,110807.56639689686
2023-04-05,111324.98751860192,106455.38601741323,110531.39288377213
2023-04-06,113234.7936580499,108596.29498743967,110927.00276595737
2023-04-10,112095.15749459015,107566.57287655653,111037.51967130984
2023-04-11,110900.15032355062,106134.80224602236,111032.92799472644
2023-04-12,110767.36736816782,105527.21161510544,110573.81971151341
2023-04-13,114043.871096265,108878.44424268873,112040.32600375963
2023-04-14,113831.05537195585,108993.61521987172,111808.47272524316
2023-04-17,113560.13103018647,108376.04272439219,112178.12907915376
2023-04-18,113590.8026857516,108011.83598064426,112274.06609190663
2023-04-19,113505.96931378476,108296.1959526417,112264.60565480805
2023-04-20,112562.5973587254,107856.22927872285,111596.34518377329
2023-04-21,112176.97597106935,108278.89445377166,111697.13776256835
2023-04-24,111824.63308673158,107972.29564332227,111792.25671799888
2023-04-25,109716.37050549084,105572.36618148482,110024.72512284384
2023-04-26,112122.91089337727,107714.0788250249,109602.09955731223
2023-04-27,119773.68438404491,113781.2599898563,111746.59064715062
2023-04-28,120547.17283101952,113346.1906441108,112668.85791676953
2023-05-01,120684.29012341393,112712.54670188093,112625.35573948358
2023-05-02,119772.16823213319,112132.19061301237,111320.4487545803
2023-05-03,119046.81946167612,111726.90060662638,110541.39429426129
2023-05-04,118254.72091511442,111171.76489708232,109743.42555698157
2023-05-05,120338.54170723392,113070.58464703614,111770.90806078061
2023-05-08,120190.34696355977,113461.04141063667,111821.44289214401
2023-05-09,119670.54609260907,113198.75246786427,111309.36539731
2023-05-10,120859.53696573226,115498.90392163866,111808.47272524316
2023-05-11,121221.97315223256,117063.27390639155,111618.77578777271
2023-05-12,120521.35621408677,116452.42892535686,111442.0490172031
2023-05-15,121381.563181418,116888.92957570971,111771.71292363
2023-05-16,121805.17195986016,118159.82604704758,111058.86832852811
2023-05-17,123046.29867885527,119538.6063069392,112379.45034728512
2023-05-18,124975.04180357557,121589.68034441111,113440.87972301106
2023-05-19,124713.24446535343,121053.73601886164,113276.85922988348
2023-05-22,125419.89928435747,121605.12543289275,113294.42107336773
2023-05-23,123783.57779827192,120135.07213545454,112023.02804973419
2023-05-24,124077.85012837926,120329.04386167396,111203.1762790821
2023-05-25,126579.78129460016,121872.21168803127,112177.04713237262
2023-05-26,129773.12364643467,124933.01291583832,113640.85515490246
2023-05-30,129986.34705547712,125238.92044794689,113642.741964533
2023-05-31,129932.62048404626,124830.14272079576,112948.54115969653
2023-06-01,132470.75787516174,126913.0522774959,114061.58731356704
2023-06-02,133077.16136883857,127748.00514713867,115719.406866219
2023-06-05,132732.23004203665,127970.70103206993,115487.55358770252
2023-06-06,132358.08256842135,128256.6673021309,115759.3993137027
2023-06-07,129157.35015426316,124477.50812602947,115318.1233606692
2023-06-08,130167.62211741961,125652.2913950789,116031.78601309341
2023-06-09,130501.62527386432,125706.94481574767,116164.99741190413
2023-06-12,132887.0547879016,128002.06472248961,117247.7886393213
2023-06-13,133185.8044588017,128202.65443244907,118060.60775589591
2023-06-14,134070.31357022058,128633.90794480674,118157.34963149816
2023-06-15,137454.59703976443,130973.14531337238,119596.2860725345
2023-06-16,136237.3365880373,129650.32573723399,119157.17401306331
2023-06-20,136230.97937714407,129624.33355899244,118592.95196116708
2023-06-21,134872.62451477756,128166.640541285,117970.89853437115
2023-06-22,137029.8581729075,130997.61432432804,118408.66475760237
2023-06-23,136945.9690799356,130624.72731727501,117501.79543790541
2023-06-26,133898.02134534466,127743.69797850469,116974.58388260825
2023-06-27,136770.0270825625,129780.63735877544,118314.62774895299
2023-06-28,136907.83944337527,130226.46739570607,118272.73529736581
2023-06-29,136168.5461363798,129403.49068531251,118801.83366229353
2023-06-30,138765.49942775202,131582.95514550235,120259.4138935953
2023-07-03,137921.1196674237,131101.45929326265,120400.19891987406
2023-07-05,139114.25362293227,132165.18950034215,120163.21299138361
2023-07-06,139081.16863203415,131484.85057059693,119211.218574229
2023-07-07,138137.94352232848,131032.86860990642,118869.6664476824
2023-07-10,137526.26394613268,129461.82562402493,119155.5510928916
2023-07-11,138221.41720240316,130308.35404245787,119958.92296684056
2023-07-12,141099.54511266068,132717.670230215,120847.96655359442
2023-07-13,142763.7658259236,135557.10465486057,121871.567375399
2023-07-14,142334.92334182622,135630.68005454994,121746.72127243275
2023-07-17,143467.31036751487,135881.35400041824,122216.10145283022
2023-07-18,145065.44621958194,136697.47963115104,123085.94708145515
2023-07-19,145625.06285730712,137036.0813091294,123376.17270826189
2023-07-20,141799.3572048115,133185.18204500555,122542.53271338662
2023-07-21,139795.42087482903,132215.10723429636,122582.24807693856
2023-07-24,139701.19979312038,132275.26884819937,123076.76372828834
2023-07-25,141047.42355562534,133325.26994538633,123423.18461535011
2023-07-26,140705.00205944217,134154.07243213692,123403.99985169413
2023-07-27,141866.2222795598,134689.29458546182,122611.17036162487
2023-07-28,145817.65984067446,138395.688827043,123822.3042273376
2023-07-31,144583.82537118378,137987.11800992014,124004.1636478812
2023-08-01,144988.2288947994,137595.95797179197,123673.68168413198
2023-08-02,141740.14832400344,134339.0813824018,121962.0946542461
2023-08-03,141121.7500672145,134134.05313578827,121651.33842754341
2023-08-04,138715.01343088344,134853.31589449284,121006.57731281628
2023-08-07,139224.71661687316,136366.7476317694,122098.55189340026
2023-08-08,138340.380561382,135329.4510647097,121583.50564215455
2023-08-09,136235.04623683338,133352.70548369174,120727.7121272116
2023-08-10,136356.88618634146,133577.9995383262,120757.98024813789
2023-08-11,135500.26970812463,133015.59910453972,120628.80635804706
2023-08-14,137077.98667334986,134707.4313942682,121322.4793839659
2023-08-15,135545.723178536,132957.4470095413,119921.09441291918
2023-08-16,133934.94518710297,131344.7144543523,119015.04315054459
2023-08-17,131419.19622511658,129925.23785668821,118097.09047357735
2023-08-18,131138.46880562045,129133.48736119876,118079.52863009307
2023-08-21,133199.7601261379,130834.50077276892,118891.81996775007
2023-08-22,133264.19399268721,130937.41836391279,118561.60189345964
2023-08-23,135930.34601678798,133379.6921508498,119871.10055494634
2023-08-24,132593.86614314734,130187.29973319542,118257.87832083442
2023-08-25,133340.92998895896,130954.41781029466,119052.3307310754
2023-08-28,134607.20896406058,131858.40220479862,119798.14831405642
2023-08-29,137492.54066566634,134574.06171719191,121536.21665113457
2023-08-30,138018.63132355676,135156.97087163918,122002.08710172978
2023-08-31,138155.24261702356,135838.73703687466,121807.25751428532
2023-09-01,138485.96513783457,136100.74226991757,122026.40451535975
2023-09-05,139849.6305360454,136741.51245163084,121514.60410445747
2023-09-06,138471.5332394028,134976.8497001168,120667.45296929078
2023-09-07,137310.51855949961,134560.90225876673,120279.95768796418
2023-09-08,138019.99728474123,135238.5617558777,120451.5518085598
2023-09-11,140453.38556515335,137667.56095389588,121261.40216872274
2023-09-12,137968.54179997373,135488.68228506096,120570.71109368853
2023-09-13,139051.5633544102,136840.0841852822,120720.41558367532
2023-09-14,140865.64214984354,138143.33978922534,121738.07889265649
2023-09-15,137499.56988688116,135295.34611184176,120257.79097342354
2023-09-18,138178.3806965247,135913.7717367441,120344.53143853665
2023-09-19,138624.16312459623,135773.7260402391,120085.66907391029
2023-09-20,135647.10436118307,132788.6565304518,118957.48885957664
2023-09-21,134190.2837851031,130267.01557525937,117006.47492370626
2023-09-22,134467.4221158785,130410.83782484375,116737.87503804955
2023-09-25,135133.36487005444,131396.75677555235,117207.51910790586
2023-09-26,133116.94767894625,128633.70518726784,115480.52093362507
2023-09-27,132968.39748970937,128747.34456809152,115507.00224081734
2023-09-28,134301.80853307413,129779.58319052806,116187.70509983531
2023-09-29,133970.1799033293,129620.48847986905,115872.88497546686
2023-10-02,136772.50171246397,132199.21542009202,115882.08152310662
2023-10-03,134041.02368603786,129485.33168266018,114289.38988889066
2023-10-04,136358.6315732553,131555.65334502875,115216.24883509296
2023-10-05,136276.90966153398,131463.79576349753,115066.00337171562
2023-10-06,139846.68383051327,134326.83815778533,116425.49589117515
2023-10-09,140945.49189930098,135244.7032200184,117159.42525403648
2023-10-10,141194.44860889055,135514.42685113486,117769.59046071273
2023-10-11,143422.87724740847,137547.6290205144,118275.17627485986
2023-10-12,142329.1177257087,137054.9021579592,117536.37815148337
2023-10-13,139835.5673096951,134837.04064680188,116946.47965524426
2023-10-16,142043.25246375767,136685.80109415142,118185.45385886215
2023-10-17,142471.5520748772,136549.15179893622,118173.84272267422
2023-10-18,140545.5644400421,134553.91979592445,116590.33444162508
2023-10-19,140017.4568153517,134249.96944194197,115601.31633339847
2023-10-20,138002.06420424485,132033.7742067563,114146.4409690496
2023-10-23,139481.42285317671,133194.07957877804,113954.03916462626
2023-10-24,140044.42935714024,134099.41337086074,114782.00553613696
2023-10-25,136119.48692339836,129376.3385432706,113136.0742036047
2023-10-26,131489.8939691645,125693.491000514,111797.38936797288
2023-10-27,133276.66013590214,128420.37310576772,111260.73057005006
2023-10-30,136043.3180633317,131328.73339931987,112596.97442818784
2023-10-31,135879.24308087028,131349.27258965018,113326.035030534
2023-11-01,139449.66259582818,134648.8255916112,114516.63829635076
2023-11-02,140111.2923067458,135723.3118963439,116676.25684941583
2023-11-03,141604.2880758355,136700.53036384378,117772.28213319267
2023-11-06,142767.31369539205,137960.29460783914,117978.73605129801
2023-11-07,144205.257953313,139671.40786744782,118313.80969163065
2023-11-08,144976.78796156828,140186.98029842478,118432.70508730056
2023-11-09,144351.00397544206,139354.44771829783,117475.31413071314
2023-11-10,147765.68891807646,142502.09911522755,119309.86045393473
2023-11-13,147171.29923784232,141762.67508289436,119210.13662744786
2023-11-14,149374.01882791944,144026.4996109356,121484.07209407237
2023-11-15,149021.32878215605,143510.614886909,121678.08362419449
2023-11-16,150763.14054813932,144823.5444013765,121822.93254813906
2023-11-17,149720.1755106606,144523.41906204872,121979.11552433978
2023-11-20,151909.86578374,146201.75394239556,122880.57511013097
2023-11-21,150865.07429022825,145188.38134963726,122632.2419349114
2023-11-22,152669.54528124127,146933.34250191567,123130.26731606344
2023-11-24,151627.9447179398,146034.8550143183,123203.76053034392
2023-11-27,151186.51006998232,145927.32474095243,122963.0009825924
2023-11-28,152632.91807749338,146742.82747840934,123083.51929843404
2023-11-29,150474.20257990874,145084.41772043295,122967.05168578523
2023-11-30,149217.8506980069,144171.89484036312,123432.36796851693
2023-12-01,148428.84805160112,143864.05350113916,124157.37786767025
2023-12-04,146415.85720945103,141761.87357122445,123485.87155629206
2023-12-05,147455.47750191815,143249.12004352704,123415.62418235501
2023-12-06,146448.3444861884,142048.19861066394,122933.5377245155
2023-12-07,148842.21193420468,145282.52686186577,123913.09539564353
2023-12-08,150513.51924693031,145978.13470095381,124420.58121389414
2023-12-11,148350.14302652303,144040.9196448779,124908.86907401583
2023-12-12,150546.39521182992,145441.76849925928,125483.36962033299
2023-12-13,151270.6450734982,146259.49100297017,127196.30248645884
2023-12-14,149777.89344123015,145084.3021769228,127532.99904696322
2023-12-15,150804.42935136645,146168.71775788174,127523.27472040581
2023-12-18,152664.64379980543,148420.14423041203,128100.74402313467
2023-12-19,153844.85969001747,149261.51024537667,128852.23522948025
2023-12-20,152879.992417133,148683.21807054797,126960.13461529072
2023-12-21,154181.10741344193,150098.5872082189,128268.01035660571
2023-12-22,154025.62541845327,150101.99160541585,128480.94276092498
2023-12-26,154172.64051515385,150156.06734037233,129024.63421292527
2023-12-27,154556.7190310454,150126.7357055658,129209.19850042176
2023-12-28,154874.36477257143,150304.71139529892,129257.02846483231
2023-12-29,153999.885787949,149417.18981283146,128891.68670357336
2024-01-02,150197.08069383955,146563.19881021618,128162.08512783662
2024-01-03,149345.41491635737,146045.64623912954,127134.69749229806
2024-01-04,148375.06161914126,144386.5700269605,126698.83127317032
2024-01-05,148964.27384970695,144656.5122998329,126930.14357829619
2024-01-08,152208.7167393845,147878.74009519108,128721.71550314946
2024-01-09,152308.131362341,148694.93585795836,128531.4775922884
2024-01-10,155357.24153467664,151262.10458219575,129259.73333178517
2024-01-11,155364.96939514237,151491.63119457735,129172.9928666721
2024-01-12,156375.621533989,152266.7137692926,129269.99863173316
2024-01-16,154590.35353628275,151139.47929547515,128787.64828443484
2024-01-17,154205.95573705653,150501.90712080937,128064.26130545323
2024-01-18,157601.7411999947,153212.18159017095,129191.90054639631
2024-01-19,160136.89354088024,155648.59346710035,130782.70537098173
2024-01-22,160318.19449318346,155504.03476189074,131069.68515744504
2024-01-23,161531.43724873933,156651.39432244436,131452.58876218824
2024-01-24,162554.4459380171,157823.284751155,131559.3188538067
2024-01-25,163167.34243888498,159016.19153321275,132251.3689595538
2024-01-26,162945.09405437825,159088.8255362265,132165.1694678313
2024-01-29,164466.4069682105,160725.91719575223,133163.9119026153
2024-01-30,162884.46361078217,159099.3459251273,133083.9270076479
2024-01-31,158926.54701401223,153644.530848764,130940.5112673542
2024-02-01,161101.83783680297,155930.08739398097,132576.4411893973
2024-02-02,174164.32802424612,165402.36913917182,133992.9470264342
2024-02-05,171452.5287412553,164037.90122914765,133566.0002710145
2024-02-06,171009.5749262156,163788.56600856723,133874.59260415487
2024-02-07,174462.36116272316,166228.64293282636,134977.91443146797
2024-02-08,174288.4059712593,166028.47026866325,135054.93057002366
2024-02-09,175415.01928544,168096.22435206763,135830.46210606745
2024-02-12,174303.10567041862,166725.82455124267,135701.5652999084
2024-02-13,171122.06181245923,163734.61647731738,133845.9474034003
2024-02-14,173536.38773873675,165564.84364296665,135128.15989484533
2024-02-15,174459.28779392585,165207.38837187487,135914.77478815944
2024-02-16,172219.07783927664,163360.81328790734,135261.91226704663
2024-02-20,171541.27880067247,162664.19245262642,134449.62092938967
2024-02-21,171265.01129912309,163102.4660730419,134619.59212981357
2024-02-22,175961.09441473606,167128.48058572022,137463.14618776712
2024-02-23,175147.32685637925,166605.47435880662,137510.97615217767
2024-02-26,174008.6808168805,164528.26851614763,136990.2562775674
2024-02-27,174995.60344469678,165239.25626725398,137224.00956018732
2024-02-28,174286.79253016663,164193.5261201643,136996.47087432252
2024-02-29,176124.73100280936,166190.7603295607,137712.83839369958
2024-03-01,178086.78518232235,166901.1869695458,138815.61924762215
2024-03-04,177065.9827500127,164707.44686423618,138649.9758343228
2024-03-05,173268.2315864568,161451.77555096024,137236.7026431564
2024-03-06,173696.77325577667,161201.41153207148,137942.250694722
2024-03-07,177708.53408230943,164175.09267214665,139363.62529227405
2024-03-08,176213.12093873476,163806.29446867498,138453.78721616542
2024-03-11,172468.89746897353,162430.05863336578,138298.4091028141
2024-03-12,176983.06386243075,165322.6842915352,139847.5985597441
2024-03-13,176733.30716837704,165168.2877345386,139578.45770069683
2024-03-14,178490.41037392968,167277.85099263513,139177.71516853763
2024-03-15,175061.0594043502,164701.8365073575,138275.43752542412
2024-03-18,177147.59707251776,167421.19729934097,139149.06996778306
2024-03-19,178024.87155477822,168244.5176725999,139935.1438877066
2024-03-20,180435.5047532671,170490.37091258663,141181.15074540197
2024-03-21,181139.21612065533,169359.03210105156,141638.08853781622
2024-03-22,181611.9399200072,170495.38779946827,141439.48533111069
2024-03-25,180055.91436932978,169305.14535320416,141007.39273124404
2024-03-26,178642.29878333845,168393.7754086714,140612.60090638112
2024-03-27,178805.35779594866,169236.0416368949,141826.1757495879
2024-03-28,177759.65750366866,168398.8864241957,141984.52261935093
2024-04-01,179523.12273630747,169941.44725358585,141698.62477966878
2024-04-02,179708.51906730764,169614.90430432663,140672.86006430196
2024-04-03,181242.9827669088,170746.07637481674,140826.35136802276
2024-04-04,180427.2526060227,169237.72025625463,139089.35178325282
2024-04-05,184932.25439169235,172523.55515499308,140633.13150627707
2024-04-08,184010.33021169988,172212.87763903377,140580.4459758243
2024-04-09,184237.63411196522,172904.87035700947,140783.6540535862
2024-04-10,184206.152724614,172444.7852893344,139452.26576149062
2024-04-11,186443.28011647853,175783.84880391837,140490.45967036774
2024-04-12,183394.64904389845,173896.72025743866,138446.22678317034
2024-04-15,179876.1674067401,170559.0011459125,136781.9155498315
2024-04-16,179752.22894221073,169792.92968283492,136500.6225812057
2024-04-17,178272.33591877195,168772.73405896037,135711.56671039754
2024-04-18,177815.3093783488,168243.2918854347,135411.89384096517
2024-04-19,173172.03039543855,164707.22801234433,134225.8822517318
2024-04-22,174344.52794638937,166039.3772214315,135397.84172728317
2024-04-23,177803.56654410038,168646.42764705126,137017.8195315408
2024-04-24,177088.4948595097,168645.08787029205,137047.00570568594
2024-04-25,168136.06433459118,163155.41581374087,136419.819628916
2024-04-26,172281.25848141883,168424.69817467564,137812.54902571352
2024-04-29,170230.02267733173,167139.719360029,138250.57913840355
2024-04-30,166435.04768058247,163448.25878361947,136075.82652487533
2024-05-01,169081.9054530141,165357.8117797652,135608.34634858134
2024-05-02,172207.61340094337,168128.91158371308,136846.2386054181
2024-05-03,174435.71232876033,172039.57623016794,138564.58120544968
2024-05-06,177241.65645091096,173977.02630739816,139995.41624010034
2024-05-07,178489.1920737974,174595.07486028937,140183.4902573991
2024-05-08,178238.46132863848,174574.91812857552,140182.67220007678
2024-05-09,179308.8966481835,175686.4765062326,140896.33485250096
2024-05-10,178341.2344790732,175064.51903392063,141128.729104408
2024-05-13,177225.29402132655,174905.65007307794,141094.67416974768
2024-05-14,178268.8302512184,175991.23225973945,141777.2638383962
2024-05-15,179858.0660671476,178013.09003297053,143438.31603691867
2024-05-16,178524.73152287092,177123.45167639194,143139.72511426744
2024-05-17,179268.31537577888,177540.6818406249,143306.4504743479
2024-05-20,178824.43190044194,177919.7296406923,143437.7750635281
2024-05-21,178506.90597132462,178276.6777607216,143796.63833857307
2024-05-22,178438.580000786,178062.95561250066,143407.50694260182
2024-05-23,176552.17806743365,175885.64062495934,142349.04632328756
2024-05-24,178505.27957489731,177925.51133986787,143345.6380589822
2024-05-28,179600.50172497268,178614.70206261237,143381.3027193413
2024-05-29,178717.4900380471,178028.45860177715,142325.00599358932
2024-05-30,175687.91117859096,175180.22979728592,141474.6090180792
2024-05-31,174841.13870419998,174927.06068856874,142610.34966540796
2024-06-03,176835.23071682503,176419.4052126604,142769.51459249333
2024-06-04,177288.39683514528,176979.0735436752,142984.06991698433
2024-06-05,180904.03089751978,179992.15284413405,144678.09510338597
2024-06-06,182028.14138788547,180690.0681838607,144649.18601317256
2024-06-07,181040.20635199515,180413.04795287913,144487.87038699785
2024-06-10,183246.95811200782,181487.72115494745,144860.7725812519
2024-06-11,184849.83829152808,185171.67181499695,145253.4005125525
2024-06-12,185688.34907358204,187227.9639904755,146488.58790243638
2024-06-13,183524.28482824675,185988.75790790972,146832.0532275594
2024-06-14,184089.37880300652,186092.9987126685,146774.22185265968
2024-06-17,184902.12024316896,187698.37043750513,147899.1562266499
2024-06-18,182864.55864720716,185874.22557131868,148272.05842090395
2024-06-20,184219.96620136884,186045.19342499942,147897.5333064782
2024-06-21,185183.14745788655,186738.39774453078,147666.49808528408
2024-06-24,184716.61437072034,186209.47329488152,147213.87488552145
2024-06-25,188120.5371647141,188661.3201969362,147792.95391394908
2024-06-26,190219.18442868785,191123.9768151572,148025.34816585612
2024-06-27,192595.75531488447,192971.23391826128,148159.65470592093
2024-06-28,188198.59286468857,189116.07078255585,147554.62214921866
2024-07-01,189715.52840869178,192023.5292712265,147949.41397408157
2024-07-02,191680.35919909642,194248.20637010082,148866.0076203359
2024-07-03,191862.88329026365,194287.4174369777,149622.90856058724
2024-07-05,198338.0801488391,199433.0158849466,150438.16865465592
2024-07-08,196245.6077096,198327.74758367447,150591.11898498613
2024-07-09,195817.7231323972,197965.61506330178,150702.71783711977
2024-07-10,197863.68801294488,200202.3359325586,152241.1010207112
2024-07-11,191530.39786070317,194511.29864452087,150907.00786166283
2024-07-12,189455.41396781855,193696.47959146145,151739.56590975693
2024-07-15,189564.42594009388,194177.8074289322,152168.41266928014
2024-07-16,187481.0983948467,192916.44259122334,153140.67379687188
2024-07-17,181756.1243163613,187658.27890659857,151007.80044045788
2024-07-18,181643.5354291705,186077.8030681236,149827.4624745891
2024-07-19,181447.423834198,185768.2226890648,148757.6546085457
2024-07-22,184673.12720974066,187713.74243044137,150363.0525202037
2024-07-23,185412.57064492477,188941.08543083706,150128.77145866613
2024-07-24,176648.9459666743,181378.49154013902,146653.4264528863
2024-07-25,172765.56681681288,178409.09306006035,145899.24357406076
2024-07-26,175057.22098944985,180457.27107481923,147517.33456868786
2024-07-29,176156.51231332254,181294.19579657106,147637.3119111389
2024-07-30,175677.88003590723,180749.50355325142,146905.00546844932
2024-07-31,177847.36963799805,183115.92586862313,149225.13478483973
2024-08-01,178485.03543715092,183414.63405658843,147181.71995496462
2024-08-02,170734.49282107645,178124.73424910085,144476.24605633697
2024-08-05,164590.2206534151,171324.14979734775,140146.4665663271
2024-08-06,166732.56492568422,172767.4541387329,141597.55511694198
2024-08-07,166603.98176890315,172995.81718381215,140502.34789048746
2024-08-08,170492.63693745912,176794.60316015518,143739.88891045452
2024-08-09,172254.97229579024,178770.44410394502,144411.39522183273
2024-08-12,171880.2232173646,178631.45013537945,144417.60981858787
2024-08-13,175204.1483580506,181921.17594574034,146850.6970178248
2024-08-14,174549.7620245838,181273.0900896366,147412.21420276817
2024-08-15,178653.267136753,184680.54068990433,149790.45197799004
2024-08-16,177687.51268629023,184161.87961787812,150088.5019272507
2024-08-19,179204.06642729926,185566.49418260992,151547.70507872416
2024-08-20,179588.15107434025,185997.07085275132,151246.95026251063
